id,kind,text,repr,byte_len,char_len,byte_hex,left_id,right_id,flags,categories,decode_ok,decode_error
2289,merge,전개,'전개',6,2,ec a0 84 ea b0 9c,434,577,,hangul,True,
2290,merge, 관객,' 관객',7,3,20 ea b4 80 ea b0 9d,1012,1587,contains_whitespace,hangul;whitespace,True,
2291,merge,기만,'기만',6,2,ea b8 b0 eb a7 8c,303,328,,hangul,True,
2292,merge, 희,' 희',4,2,20 ed 9d ac,677,176,contains_whitespace,hangul;whitespace,True,
2293,merge,징,'징',3,1,ec a7 95,273,153,,hangul,True,
2294,merge, 주연,' 주연',7,3,20 ec a3 bc ec 97 b0,563,483,contains_whitespace,hangul;whitespace,True,
2295,merge, B,' B',2,2,20 42,36,70,contains_whitespace,english;whitespace,True,
2296,merge,편이,'편이',6,2,ed 8e b8 ec 9d b4,647,267,,hangul,True,
2297,merge, 느낄,' 느낄',7,3,20 eb 8a 90 eb 82 84,823,136,contains_whitespace,hangul;whitespace,True,
2298,merge,스타,'스타',6,2,ec 8a a4 ed 83 80,371,635,,hangul,True,
2299,merge, 스토,' 스토',7,3,20 ec 8a a4 ed 86 a0,494,529,contains_whitespace,hangul;whitespace,True,
2300,merge,인간,'인간',6,2,ec 9d b8 ea b0 84,341,442,,hangul,True,
2301,merge,괴,'괴',3,1,ea b4 b4,655,184,,hangul,True,
2302,merge,싸,'싸',3,1,ec 8b b8,307,188,,hangul,True,
2303,merge,,b'\xed\x8f\xac\xeb',4,0,ed 8f ac eb,652,294,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0xeb in position 3: unexpected end of data
2304,merge, 시간이,' 시간이',10,4,20 ec 8b 9c ea b0 84 ec 9d b4,897,267,contains_whitespace,hangul;whitespace,True,
2305,merge,을 잘,'을 잘',7,3,ec 9d 84 20 ec 9e 98,318,549,contains_whitespace,hangul;whitespace,True,
2306,merge,롭,'롭',3,1,eb a1 ad,312,177,,hangul,True,
2307,merge,필요,'필요',6,2,ed 95 84 ec 9a 94,264,1071,,hangul,True,
2308,merge, 까,' 까',4,2,20 ea b9 8c,688,144,contains_whitespace,hangul;whitespace,True,
2309,merge,겐,'겐',3,1,ea b2 90,282,148,,hangul,True,
2310,merge,.\n이,'.\n이',5,3,2e 0a ec 9d b4,311,267,contains_whitespace;control_char,control;hangul;punct_symbol;whitespace,True,
2311,merge, 케,' 케',4,2,20 ec bc 80,260,1906,contains_whitespace,hangul;whitespace,True,
2312,merge,햇,'햇',3,1,ed 96 87,418,139,,hangul,True,
2313,merge,하네요,'하네요',9,3,ed 95 98 eb 84 a4 ec 9a 94,289,471,,hangul,True,
2314,merge,음..,'음..',5,3,ec 9d 8c 2e 2e,370,266,,hangul;punct_symbol,True,
2315,merge,틱,'틱',3,1,ed 8b b1,743,181,,hangul,True,
2316,merge,럭,'럭',3,1,eb 9f ad,352,177,,hangul,True,
2317,merge, 종,' 종',4,2,20 ec a2 85,383,137,contains_whitespace,hangul;whitespace,True,
2318,merge,,b'\x80\xec\x9e\xbc',4,0,80 ec 9e bc,132,850,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0x80 in position 0: invalid start byte
2319,merge, 몰입도,' 몰입도',10,4,20 eb aa b0 ec 9e 85 eb 8f 84,1212,296,contains_whitespace,hangul;whitespace,True,
2320,merge, 나도,' 나도',7,3,20 eb 82 98 eb 8f 84,408,296,contains_whitespace,hangul;whitespace,True,
2321,merge,완,'완',3,1,ec 99 84,403,136,,hangul,True,
2322,merge,안되,'안되',6,2,ec 95 88 eb 90 98,1300,468,,hangul,True,
2323,merge,라\n,'라\n',4,2,eb 9d bc 0a,330,14,contains_whitespace;control_char,control;hangul;whitespace,True,
2324,merge,,b'\x87\xbc',2,0,87 bc,139,192,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0x87 in position 0: invalid start byte
2325,merge,슷,'슷',3,1,ec 8a b7,324,187,,hangul,True,
2326,merge,알바,'알바',6,2,ec 95 8c eb b0 94,1073,805,,hangul,True,
2327,merge,유치,'유치',6,2,ec 9c a0 ec b9 98,664,516,,hangul,True,
2328,merge,점대,'점대',6,2,ec a0 90 eb 8c 80,366,390,,hangul,True,
2329,merge,을수,'을수',6,2,ec 9d 84 ec 88 98,318,415,,hangul,True,
2330,merge,나온,'나온',6,2,eb 82 98 ec 98 a8,320,926,,hangul,True,
2331,merge,삼,'삼',3,1,ec 82 bc,394,192,,hangul,True,
2332,merge,입니다,'입니다',9,3,ec 9e 85 eb 8b 88 eb 8b a4,844,268,,hangul,True,
2333,merge,꼭,'꼭',3,1,ea bc ad,1163,177,,hangul,True,
2334,merge, 니,' 니',4,2,20 eb 8b 88,372,140,contains_whitespace,hangul;whitespace,True,
2335,merge,춘,'춘',3,1,ec b6 98,524,156,,hangul,True,
2336,merge,스가,'스가',6,2,ec 8a a4 ea b0 80,371,290,,hangul,True,
2337,merge,???,'???',3,3,3f 3f 3f,611,67,repeated_run,punct_symbol,True,
2338,merge,네.,'네.',4,2,eb 84 a4 2e,379,50,,hangul;punct_symbol,True,
2339,merge, 미친,' 미친',7,3,20 eb af b8 ec b9 9c,672,1039,contains_whitespace,hangul;whitespace,True,
2340,merge, 그렇게,' 그렇게',10,4,20 ea b7 b8 eb a0 87 ea b2 8c,359,737,contains_whitespace,hangul;whitespace,True,
2341,merge,웅,'웅',3,1,ec 9b 85,398,137,,hangul,True,
2342,merge,찍,'찍',3,1,ec b0 8d,490,145,,hangul,True,
2343,merge,~~~,'~~~',3,3,7e 7e 7e,602,130,repeated_run,punct_symbol,True,
2344,merge,밀,'밀',3,1,eb b0 80,363,132,,hangul,True,
2345,merge, .,' .',2,2,20 2e,36,50,contains_whitespace,punct_symbol;whitespace,True,
2346,merge,딱,'딱',3,1,eb 94 b1,459,181,,hangul,True,
2347,merge,점이,'점이',6,2,ec a0 90 ec 9d b4,366,267,,hangul,True,
2348,merge, 개연,' 개연',7,3,20 ea b0 9c ec 97 b0,618,483,contains_whitespace,hangul;whitespace,True,
2349,merge, 우리나라,' 우리나라',13,5,20 ec 9a b0 eb a6 ac eb 82 98 eb 9d bc,1329,1390,contains_whitespace,hangul;whitespace,True,
2350,merge, 수 있는,' 수 있는',11,5,20 ec 88 98 20 ec 9e 88 eb 8a 94,970,272,contains_whitespace,hangul;whitespace,True,
2351,merge,눈,'눈',3,1,eb 88 88,1056,140,,hangul,True,
2352,merge,그런,'그런',6,2,ea b7 b8 eb 9f b0,460,451,,hangul,True,
2353,merge,그리고,'그리고',9,3,ea b7 b8 eb a6 ac ea b3 a0,460,739,,hangul,True,
2354,merge,다는게,'다는게',9,3,eb 8b a4 eb 8a 94 ea b2 8c,644,319,,hangul,True,
2355,merge,놀,'놀',3,1,eb 86 80,807,132,,hangul,True,
2356,merge, 주제,' 주제',7,3,20 ec a3 bc ec a0 9c,563,510,contains_whitespace,hangul;whitespace,True,
2357,merge,칠,'칠',3,1,ec b9 a0,419,164,,hangul,True,
2358,merge, 프로,' 프로',7,3,20 ed 94 84 eb a1 9c,902,721,contains_whitespace,hangul;whitespace,True,
2359,merge, 토,' 토',4,2,20 ed 86 a0,1246,164,contains_whitespace,hangul;whitespace,True,
2360,merge,,b'\x8c\x93',2,0,8c 93,144,151,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0x8c in position 0: invalid start byte
2361,merge,,b'\xeb\x82\x98\xec\x98',5,0,eb 82 98 ec 98,320,360,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 3-4: unexpected end of data
2362,merge, 탄,' 탄',4,2,20 ed 83 84,946,136,contains_whitespace,hangul;whitespace,True,
2363,merge,대박,'대박',6,2,eb 8c 80 eb b0 95,390,859,,hangul,True,
2364,merge, 터,' 터',4,2,20 ed 84 b0,297,530,contains_whitespace,hangul;whitespace,True,
2365,merge,활,'활',3,1,ed 99 9c,276,160,,hangul,True,
2366,merge,먼,'먼',3,1,eb a8 bc,698,192,,hangul,True,
2367,merge,보고싶,'보고싶',9,3,eb b3 b4 ea b3 a0 ec 8b b6,781,881,,hangul,True,
2368,merge,공포,'공포',6,2,ea b3 b5 ed 8f ac,499,815,,hangul,True,
2369,merge, 전쟁,' 전쟁',7,3,20 ec a0 84 ec 9f 81,543,1469,contains_whitespace,hangul;whitespace,True,
2370,merge, 이 영화는,' 이 영화는',14,6,20 ec 9d b4 20 ec 98 81 ed 99 94 eb 8a 94,322,1003,contains_whitespace,hangul;whitespace,True,
2371,merge,한번,'한번',6,2,ed 95 9c eb b2 88,304,711,,hangul,True,
2372,merge,채,'채',3,1,ec b1 84,240,1574,,hangul,True,
2373,merge, 임,' 임',4,2,20 ec 9e 84,293,136,contains_whitespace,hangul;whitespace,True,
2374,merge,르는,'르는',6,2,eb a5 b4 eb 8a 94,576,272,,hangul,True,
2375,merge,좋은,'좋은',6,2,ec a2 8b ec 9d 80,780,313,,hangul,True,
2376,merge,것을,'것을',6,2,ea b2 83 ec 9d 84,420,318,,hangul,True,
2377,merge, 괴,' 괴',4,2,20 ea b4 b4,633,184,contains_whitespace,hangul;whitespace,True,
2378,merge,진심,'진심',6,2,ec a7 84 ec 8b ac,422,673,,hangul,True,
2379,merge, 캐스팅,' 캐스팅',10,4,20 ec ba 90 ec 8a a4 ed 8c 85,1098,1716,contains_whitespace,hangul;whitespace,True,
2380,merge, 상황,' 상황',7,3,20 ec 83 81 ed 99 a9,814,1331,contains_whitespace,hangul;whitespace,True,
2381,merge, 청,' 청',4,2,20 ec b2 ad,606,177,contains_whitespace,hangul;whitespace,True,
2382,merge, 배우들의,' 배우들의',13,5,20 eb b0 b0 ec 9a b0 eb 93 a4 ec 9d 98,735,886,contains_whitespace,hangul;whitespace,True,
2383,merge, 도대체,' 도대체',10,4,20 eb 8f 84 eb 8c 80 ec b2 b4,997,1552,contains_whitespace,hangul;whitespace,True,
2384,merge,랬,'랬',3,1,eb 9e ac,375,176,,hangul,True,
2385,merge,하하,'하하',6,2,ed 95 98 ed 95 98,289,289,,hangul,True,
2386,merge, 팬,' 팬',4,2,20 ed 8c ac,785,176,contains_whitespace,hangul;whitespace,True,
2387,merge,버린,'버린',6,2,eb b2 84 eb a6 b0,685,757,,hangul,True,
2388,merge, 그만,' 그만',7,3,20 ea b7 b8 eb a7 8c,359,328,contains_whitespace,hangul;whitespace,True,
2389,merge,이라도,'이라도',9,3,ec 9d b4 eb 9d bc eb 8f 84,650,296,,hangul,True,
2390,merge,갔,'갔',3,1,ea b0 94,265,152,,hangul,True,
2391,merge,하고 싶,'하고 싶',10,4,ed 95 98 ea b3 a0 20 ec 8b b6,437,784,contains_whitespace,hangul;whitespace,True,
2392,merge,,b'\x9c\xec\x97\x90',4,0,9c ec 97 90,160,300,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0x9c in position 0: invalid start byte
2393,merge,보다가,'보다가',9,3,eb b3 b4 eb 8b a4 ea b0 80,691,290,,hangul,True,
2394,merge,수준,'수준',6,2,ec 88 98 ec a4 80,415,657,,hangul,True,
2395,merge,정도로,'정도로',9,3,ec a0 95 eb 8f 84 eb a1 9c,1019,325,,hangul,True,
2396,merge,랍,'랍',3,1,eb 9e 8d,375,145,,hangul,True,
2397,merge,는건,'는건',6,2,eb 8a 94 ea b1 b4,272,477,,hangul,True,
2398,merge, 마지막에,' 마지막에',13,5,20 eb a7 88 ec a7 80 eb a7 89 ec 97 90,983,300,contains_whitespace,hangul;whitespace,True,
2399,merge, 제발,' 제발',7,3,20 ec a0 9c eb b0 9c,607,867,contains_whitespace,hangul;whitespace,True,
2400,merge,곡,'곡',3,1,ea b3 a1,271,165,,hangul,True,
2401,merge, 훨씬,' 훨씬',7,3,20 ed 9b a8 ec 94 ac,1879,1274,contains_whitespace,hangul;whitespace,True,
2402,merge,깐,'깐',3,1,ea b9 90,362,148,,hangul,True,
2403,merge,돼,'돼',3,1,eb 8f bc,281,192,,hangul,True,
2404,merge, 사람들이,' 사람들이',13,5,20 ec 82 ac eb 9e 8c eb 93 a4 ec 9d b4,695,593,contains_whitespace,hangul;whitespace,True,
2405,merge, 보여주,' 보여주',10,4,20 eb b3 b4 ec 97 ac ec a3 bc,1158,428,contains_whitespace,hangul;whitespace,True,
2406,merge,이라면,'이라면',9,3,ec 9d b4 eb 9d bc eb a9 b4,650,356,,hangul,True,
2407,merge, 최악의 영화,' 최악의 영화',17,7,20 ec b5 9c ec 95 85 ec 9d 98 20 ec 98 81 ed 99 94,1036,830,contains_whitespace,hangul;whitespace,True,
2408,merge, 군,' 군',4,2,20 ea b5 b0,620,180,contains_whitespace,hangul;whitespace,True,
2409,merge,무슨,'무슨',6,2,eb ac b4 ec 8a a8,617,888,,hangul,True,
2410,merge,잔잔,'잔잔',6,2,ec 9e 94 ec 9e 94,996,996,,hangul,True,
2411,merge,ㅇㅇ,'ㅇㅇ',6,2,e3 85 87 e3 85 87,1259,1259,,hangul,True,
2412,merge,,b' \xec\x86\x8c\xec\x9e\xac\xeb',8,0,20 ec 86 8c ec 9e ac eb,658,476,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0xeb in position 7: unexpected end of data
2413,merge, 죄,' 죄',4,2,20 ec a3 84,2137,136,contains_whitespace,hangul;whitespace,True,
2414,merge,다\n이,'다\n이',7,3,eb 8b a4 0a ec 9d b4,402,267,contains_whitespace;control_char,control;hangul;whitespace,True,
2415,merge, 진부,' 진부',7,3,20 ec a7 84 eb b6 80,489,523,contains_whitespace,hangul;whitespace,True,
2416,merge, 암,' 암',4,2,20 ec 95 94,295,152,contains_whitespace,hangul;whitespace,True,
2417,merge, 취,' 취',4,2,20 ec b7 a8,260,1658,contains_whitespace,hangul;whitespace,True,
2418,merge,당시,'당시',6,2,eb 8b b9 ec 8b 9c,734,365,,hangul,True,
2419,merge, 극장에서,' 극장에서',13,5,20 ea b7 b9 ec 9e a5 ec 97 90 ec 84 9c,1468,463,contains_whitespace,hangul;whitespace,True,
2420,merge,,b'\x88\xeb\x94\xa9',4,0,88 eb 94 a9,2027,173,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0x88 in position 0: invalid start byte
2421,merge,99,'99',2,2,39 39,61,61,,digit,True,
2422,merge,에 대해,'에 대해',10,4,ec 97 90 20 eb 8c 80 ed 95 b4,1050,355,contains_whitespace,hangul;whitespace,True,
2423,merge,극장,'극장',6,2,ea b7 b9 ec 9e a5,953,425,,hangul,True,
2424,merge,끄,'끄',3,1,eb 81 84,665,136,,hangul,True,
2425,merge, 돋,' 돋',4,2,20 eb 8f 8b,495,143,contains_whitespace,hangul;whitespace,True,
2426,merge, 보고 싶,' 보고 싶',11,5,20 eb b3 b4 ea b3 a0 20 ec 8b b6,663,784,contains_whitespace,hangul;whitespace,True,
2427,merge,길래,'길래',6,2,ea b8 b8 eb 9e 98,782,525,,hangul,True,
2428,merge,도 아니고,'도 아니고',13,5,eb 8f 84 20 ec 95 84 eb 8b 88 ea b3 a0,296,1761,contains_whitespace,hangul;whitespace,True,
2429,merge, 커,' 커',4,2,20 ec bb a4,1667,168,contains_whitespace,hangul;whitespace,True,
2430,merge,스릴,'스릴',6,2,ec 8a a4 eb a6 b4,371,767,,hangul,True,
2431,merge,지말,'지말',6,2,ec a7 80 eb a7 90,286,381,,hangul,True,
2432,merge,,b'\x89\xec\x9e\xa5',4,0,89 ec 9e a5,141,425,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0x89 in position 0: invalid start byte
2433,merge, 헐,' 헐',4,2,20 ed 97 90,796,148,contains_whitespace,hangul;whitespace,True,
2434,merge,뒤,'뒤',3,1,eb 92 a4,239,1451,,hangul,True,
2435,merge,도 너무,'도 너무',10,4,eb 8f 84 20 eb 84 88 eb ac b4,296,452,contains_whitespace,hangul;whitespace,True,
2436,merge,--,'--',2,2,2d 2d,49,49,,punct_symbol,True,
2437,merge,보기,'보기',6,2,eb b3 b4 ea b8 b0,374,303,,hangul,True,
2438,merge, 어느,' 어느',7,3,20 ec 96 b4 eb 8a 90,455,981,contains_whitespace,hangul;whitespace,True,
2439,merge, 놓,' 놓',4,2,20 eb 86 93,775,151,contains_whitespace,hangul;whitespace,True,
2440,merge, 보니,' 보니',7,3,20 eb b3 b4 eb 8b 88,357,336,contains_whitespace,hangul;whitespace,True,
2441,merge, 알고,' 알고',7,3,20 ec 95 8c ea b3 a0,630,277,contains_whitespace,hangul;whitespace,True,
2442,merge,니다,'니다',6,2,eb 8b 88 eb 8b a4,336,268,,hangul,True,
2443,merge,으면서,'으면서',9,3,ec 9c bc eb a9 b4 ec 84 9c,378,694,,hangul,True,
2444,merge,지마라,'지마라',9,3,ec a7 80 eb a7 88 eb 9d bc,286,2037,,hangul,True,
2445,merge,겹,'겹',3,1,ea b2 b9,282,189,,hangul,True,
2446,merge,킨,'킨',3,1,ed 82 a8,763,172,,hangul,True,
2447,merge,젠,'젠',3,1,ec a0 a0,278,164,,hangul,True,
2448,merge, 예술,' 예술',7,3,20 ec 98 88 ec 88 a0,918,1174,contains_whitespace,hangul;whitespace,True,
2449,merge, 꿈,' 꿈',4,2,20 ea bf 88,1749,140,contains_whitespace,hangul;whitespace,True,
2450,merge,,b'\n\xec\xa4',3,0,0a ec a4,353,168,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 1-2: unexpected end of data
2451,merge, 왠,' 왠',4,2,20 ec 99 a0,447,164,contains_whitespace,hangul;whitespace,True,
2452,merge, 얼굴,' 얼굴',7,3,20 ec 96 bc ea b5 b4,1228,1795,contains_whitespace,hangul;whitespace,True,
2453,merge,,b'\x9c\xeb\xa1\x9c',4,0,9c eb a1 9c,160,325,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0x9c in position 0: invalid start byte
2454,merge, 블,' 블',4,2,20 eb b8 94,1634,152,contains_whitespace,hangul;whitespace,True,
2455,merge,라서,'라서',6,2,eb 9d bc ec 84 9c,330,321,,hangul,True,
2456,merge,학생,'학생',6,2,ed 95 99 ec 83 9d,961,592,,hangul,True,
2457,merge, 로맨스,' 로맨스',10,4,20 eb a1 9c eb a7 a8 ec 8a a4,1992,371,contains_whitespace,hangul;whitespace,True,
2458,merge,함.,'함.',4,2,ed 95 a8 2e,528,50,,hangul;punct_symbol,True,
2459,merge,쳤,'쳤',3,1,ec b3 a4,1132,168,,hangul,True,
2460,merge,했다.\n,'했다.\n',8,4,ed 96 88 eb 8b a4 2e 0a,526,388,contains_whitespace;control_char,control;hangul;punct_symbol;whitespace,True,
2461,merge,료,'료',3,1,eb a3 8c,486,144,,hangul,True,
2462,merge, 뛰어,' 뛰어',7,3,20 eb 9b b0 ec 96 b4,2229,327,contains_whitespace,hangul;whitespace,True,
2463,merge,봣,'봣',3,1,eb b4 a3,491,167,,hangul,True,
2464,merge,멘,'멘',3,1,eb a9 98,340,156,,hangul,True,
2465,merge, 이딴,' 이딴',7,3,20 ec 9d b4 eb 94 b4,322,1580,contains_whitespace,hangul;whitespace,True,
2466,merge, 첨,' 첨',4,2,20 ec b2 a8,606,172,contains_whitespace,hangul;whitespace,True,
2467,merge,츠,'츠',3,1,ec b8 a0,1849,164,,hangul,True,
2468,merge,낭비,'낭비',6,2,eb 82 ad eb b9 84,291,1837,,hangul,True,
2469,merge,픽,'픽',3,1,ed 94 bd,502,193,,hangul,True,
2470,merge, 위해,' 위해',7,3,20 ec 9c 84 ed 95 b4,1011,355,contains_whitespace,hangul;whitespace,True,
2471,merge, 책,' 책',4,2,20 ec b1 85,260,1389,contains_whitespace,hangul;whitespace,True,
2472,merge,듯\n,'듯\n',4,2,eb 93 af 0a,613,14,contains_whitespace;control_char,control;hangul;whitespace,True,
2473,merge, 괜찮았,' 괜찮았',10,4,20 ea b4 9c ec b0 ae ec 95 98,1119,467,contains_whitespace,hangul;whitespace,True,
2474,merge, ㅜㅜ,' ㅜㅜ',7,3,20 e3 85 9c e3 85 9c,36,1252,contains_whitespace,hangul;whitespace,True,
2475,merge,드는,'드는',6,2,eb 93 9c eb 8a 94,462,272,,hangul,True,
2476,merge, 걸작,' 걸작',7,3,20 ea b1 b8 ec 9e 91,1232,423,contains_whitespace,hangul;whitespace,True,
2477,merge, 잔인,' 잔인',7,3,20 ec 9e 94 ec 9d b8,1264,341,contains_whitespace,hangul;whitespace,True,
2478,merge,이였,'이였',6,2,ec 9d b4 ec 98 80,267,641,,hangul,True,
2479,merge,흥,'흥',3,1,ed 9d a5,799,169,,hangul,True,
2480,merge, 공포영화,' 공포영화',13,5,20 ea b3 b5 ed 8f ac ec 98 81 ed 99 94,1395,367,contains_whitespace,hangul;whitespace,True,
2481,merge,♥\n,'♥\n',4,2,e2 99 a5 0a,1035,14,contains_whitespace;control_char,control;punct_symbol;whitespace,True,
2482,merge,네..,'네..',5,3,eb 84 a4 2e 2e,379,266,,hangul;punct_symbol,True,
2483,merge, 처,' 처',4,2,20 ec b2 98,606,156,contains_whitespace,hangul;whitespace,True,
2484,merge,ㅅ,'ㅅ',3,1,e3 85 85,284,137,,hangul,True,
2485,merge, 똑,' 똑',4,2,20 eb 98 91,795,149,contains_whitespace,hangul;whitespace,True,
2486,merge,콩,'콩',3,1,ec bd a9,1225,173,,hangul,True,
2487,merge,쯤,'쯤',3,1,ec af a4,1887,168,,hangul,True,
2488,merge, 그나마,' 그나마',10,4,20 ea b7 b8 eb 82 98 eb a7 88,359,1949,contains_whitespace,hangul;whitespace,True,
2489,merge,풍,'풍',3,1,ed 92 8d,645,145,,hangul,True,
2490,merge,,b'\x93\x9c',2,0,93 9c,151,160,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0x93 in position 0: invalid start byte
2491,merge,,b'\xb8\x8c',2,0,b8 8c,188,144,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0xb8 in position 0: invalid start byte
2492,merge, 것을,' 것을',7,3,20 ea b2 83 ec 9d 84,661,318,contains_whitespace,hangul;whitespace,True,
2493,merge,1편,'1편',4,2,31 ed 8e b8,53,647,,digit;hangul,True,
2494,merge,합니다,'합니다',9,3,ed 95 a9 eb 8b 88 eb 8b a4,1027,268,,hangul,True,
2495,merge,을텐데,'을텐데',9,3,ec 9d 84 ed 85 90 eb 8d b0,318,2074,,hangul,True,
2496,merge,,b'\xbb\x90',2,0,bb 90,191,148,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0xbb in position 0: invalid start byte
2497,merge, 주는,' 주는',7,3,20 ec a3 bc eb 8a 94,563,272,contains_whitespace,hangul;whitespace,True,
2498,merge, 병,' 병',4,2,20 eb b3 91,397,149,contains_whitespace,hangul;whitespace,True,
2499,merge,요?,'요?',4,2,ec 9a 94 3f,326,67,,hangul;punct_symbol,True,
2500,merge,시절,'시절',6,2,ec 8b 9c ec a0 88,365,1000,,hangul,True,
2501,merge,으면 좋겠,'으면 좋겠',13,5,ec 9c bc eb a9 b4 20 ec a2 8b ea b2 a0,826,1874,contains_whitespace,hangul;whitespace,True,
2502,merge,지 않은,'지 않은',10,4,ec a7 80 20 ec 95 8a ec 9d 80,642,313,contains_whitespace,hangul;whitespace,True,
2503,merge,,b' \xeb\xa7\x88\xeb',5,0,20 eb a7 88 eb,323,306,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode byte 0xeb in position 4: unexpected end of data
2504,merge,TV,'TV',2,2,54 56,88,90,,english,True,
2505,merge,보면서,'보면서',9,3,eb b3 b4 eb a9 b4 ec 84 9c,374,694,,hangul,True,
2506,merge, 장난,' 장난',7,3,20 ec 9e a5 eb 82 9c,703,615,contains_whitespace,hangul;whitespace,True,
2507,merge, 똥,' 똥',4,2,20 eb 98 a5,795,169,contains_whitespace,hangul;whitespace,True,
2508,merge,픔,'픔',3,1,ed 94 94,502,152,,hangul,True,
2509,merge,아무,'아무',6,2,ec 95 84 eb ac b4,338,617,,hangul,True,
2510,merge,반전,'반전',6,2,eb b0 98 ec a0 84,878,434,,hangul,True,
2511,merge, 이후,' 이후',7,3,20 ec 9d b4 ed 9b 84,322,1009,contains_whitespace,hangul;whitespace,True,
2512,merge,한 영화.,'한 영화.',11,5,ed 95 9c 20 ec 98 81 ed 99 94 2e,725,50,contains_whitespace,hangul;punct_symbol;whitespace,True,
2513,merge, 끌,' 끌',4,2,20 eb 81 8c,627,144,contains_whitespace,hangul;whitespace,True,
2514,merge, 좋은데,' 좋은데',10,4,20 ec a2 8b ec 9d 80 eb 8d b0,969,346,contains_whitespace,hangul;whitespace,True,
2515,merge, 학,' 학',4,2,20 ed 95 99,774,157,contains_whitespace,hangul;whitespace,True,
2516,merge,됨,'됨',3,1,eb 90 a8,712,172,,hangul,True,
2517,merge,해지,'해지',6,2,ed 95 b4 ec a7 80,355,286,,hangul,True,
2518,merge,한영화,'한영화',9,3,ed 95 9c ec 98 81 ed 99 94,304,367,,hangul,True,
2519,merge,다운,'다운',6,2,eb 8b a4 ec 9a b4,268,492,,hangul,True,
2520,merge,도 안되,'도 안되',10,4,eb 8f 84 20 ec 95 88 eb 90 98,296,1352,contains_whitespace,hangul;whitespace,True,
2521,merge,중간,'중간',6,2,ec a4 91 ea b0 84,559,442,,hangul,True,
2522,merge,커,'커',3,1,ec bb a4,1290,168,,hangul,True,
2523,merge,,b'\xed\x84',2,0,ed 84,241,136,invalid_utf8,invalid_utf8,False,'utf-8' codec can't decode bytes in position 0-1: unexpected end of data
2524,merge,념,'념',3,1,eb 85 90,454,148,,hangul,True,
2525,merge, 바로,' 바로',7,3,20 eb b0 94 eb a1 9c,833,325,contains_whitespace,hangul;whitespace,True,
